session_id,step,source,target,event_type,bytes_out,is_external,encoded_command,label
SESSION-01050,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01050,2,python.exe,local_database,network,33371,0,0,benign
SESSION-01050,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01051,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01051,2,browser.exe,company_portal,network,62092,0,0,benign
SESSION-01051,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01052,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01052,2,python.exe,local_database,network,6810,0,0,benign
SESSION-01052,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01053,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01053,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01053,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01053,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01053,5,curl.exe,external_host,network,643439,1,0,attack
SESSION-01054,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01054,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01054,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01054,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01054,5,curl.exe,external_host,network,484657,1,0,attack
SESSION-01055,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01055,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01055,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01055,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01055,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01055,6,curl.exe,external_host,network,258980,1,0,attack
SESSION-01056,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01056,2,browser.exe,trusted_api,network,31670,1,0,benign
SESSION-01057,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01057,2,backup.exe,backup_server,network,54932,0,0,benign
SESSION-01057,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-01058,1,outlook.exe,pdf_reader.exe,process,0,0,0,attack
SESSION-01058,2,pdf_reader.exe,document.pdf,file,0,0,0,attack
SESSION-01059,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01059,2,browser.exe,company_portal,network,47114,0,0,benign
SESSION-01060,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01060,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01060,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-01061,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01061,2,python.exe,local_database,network,27726,0,0,benign
SESSION-01062,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01062,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01062,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01062,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01062,5,curl.exe,external_host,network,212494,1,0,attack
SESSION-01063,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01063,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01063,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01063,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01063,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01063,6,curl.exe,external_host,network,287616,1,0,attack
SESSION-01064,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01064,2,python.exe,local_database,network,22426,0,0,benign
SESSION-01064,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01065,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01065,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01065,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01065,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01065,5,curl.exe,external_host,network,671441,1,0,attack
SESSION-01066,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01066,2,python.exe,local_database,network,43073,0,0,benign
SESSION-01067,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01067,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01068,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01068,2,python.exe,local_database,network,53153,0,0,benign
SESSION-01069,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01069,2,browser.exe,trusted_api,network,35548,1,0,benign
SESSION-01070,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01070,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01070,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-01071,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01071,2,python.exe,local_database,network,18367,0,0,benign
SESSION-01071,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01072,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01072,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01072,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01072,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01072,5,curl.exe,external_host,network,148041,1,0,attack
SESSION-01073,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01073,2,browser.exe,company_portal,network,32925,0,0,benign
SESSION-01074,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01074,2,python.exe,local_database,network,21572,0,0,benign
SESSION-01075,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01075,2,backup.exe,backup_server,network,48640,0,0,benign
SESSION-01075,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-01076,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01076,2,browser.exe,company_portal,network,10553,0,0,benign
SESSION-01076,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01077,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01077,2,browser.exe,company_portal,network,57580,0,0,benign
SESSION-01078,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01078,2,browser.exe,trusted_api,network,64967,1,0,benign
SESSION-01078,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-01079,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01079,2,browser.exe,trusted_api,network,29429,1,0,benign
SESSION-01079,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-01080,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01080,2,python.exe,local_database,network,23091,0,0,benign
SESSION-01081,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01081,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01082,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01082,2,browser.exe,trusted_api,network,6614,1,0,benign
SESSION-01082,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-01083,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01083,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01083,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01083,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01083,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01083,6,curl.exe,external_host,network,551342,1,0,attack
SESSION-01084,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01084,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01084,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01084,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01084,5,curl.exe,external_host,network,765455,1,0,attack
SESSION-01085,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01085,2,python.exe,local_database,network,59027,0,0,benign
SESSION-01085,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01086,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01086,2,python.exe,local_database,network,21267,0,0,benign
SESSION-01087,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01087,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01087,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01087,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01087,5,curl.exe,external_host,network,121135,1,0,attack
SESSION-01088,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01088,2,browser.exe,company_portal,network,40929,0,0,benign
SESSION-01089,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01089,2,backup.exe,backup_server,network,22043,0,0,benign
SESSION-01090,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01090,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01091,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01091,2,python.exe,local_database,network,57883,0,0,benign
SESSION-01092,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01092,2,browser.exe,trusted_api,network,34682,1,0,benign
SESSION-01093,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01093,2,browser.exe,company_portal,network,48061,0,0,benign
SESSION-01094,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01094,2,browser.exe,trusted_api,network,34085,1,0,benign
SESSION-01094,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-01095,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01095,2,browser.exe,company_portal,network,46684,0,0,benign
SESSION-01096,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01096,2,browser.exe,company_portal,network,4109,0,0,benign
SESSION-01097,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01097,2,browser.exe,trusted_api,network,3968,1,0,benign
SESSION-01098,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01098,2,backup.exe,backup_server,network,17749,0,0,benign
SESSION-01099,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01099,2,browser.exe,company_portal,network,38594,0,0,benign
SESSION-01099,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01100,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01100,2,browser.exe,company_portal,network,30408,0,0,benign
SESSION-01100,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01101,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01101,2,python.exe,local_database,network,56180,0,0,benign
SESSION-01102,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01102,2,browser.exe,company_portal,network,3222,0,0,benign
SESSION-01103,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01103,2,backup.exe,backup_server,network,62606,0,0,benign
SESSION-01104,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01104,2,browser.exe,company_portal,network,51710,0,0,benign
SESSION-01105,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01105,2,backup.exe,backup_server,network,43201,0,0,benign
SESSION-01106,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01106,2,backup.exe,backup_server,network,46063,0,0,benign
SESSION-01107,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01107,2,browser.exe,company_portal,network,8560,0,0,benign
SESSION-01107,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01108,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01108,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01108,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01108,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01108,5,curl.exe,external_host,network,273493,1,0,attack
SESSION-01109,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01109,2,browser.exe,trusted_api,network,58815,1,0,benign
SESSION-01110,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01110,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01110,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01110,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01110,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01110,6,curl.exe,external_host,network,309432,1,0,attack
SESSION-01111,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01111,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01111,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01111,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01111,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01111,6,curl.exe,external_host,network,137890,1,0,attack
SESSION-01112,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01112,2,backup.exe,backup_server,network,59686,0,0,benign
SESSION-01112,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-01113,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01113,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01113,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01113,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01113,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01113,6,curl.exe,external_host,network,695886,1,0,attack
SESSION-01114,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01114,2,browser.exe,trusted_api,network,30309,1,0,benign
SESSION-01114,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-01115,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01115,2,browser.exe,trusted_api,network,44776,1,0,benign
SESSION-01115,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-01116,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01116,2,python.exe,local_database,network,13448,0,0,benign
SESSION-01116,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01117,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01117,2,backup.exe,backup_server,network,15759,0,0,benign
SESSION-01118,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01118,2,backup.exe,backup_server,network,37069,0,0,benign
SESSION-01118,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-01119,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-01119,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-01119,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-01119,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-01119,5,curl.exe,external_host,network,464651,1,0,benign
SESSION-01120,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01120,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01120,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01120,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01120,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01120,6,curl.exe,external_host,network,680501,1,0,attack
SESSION-01121,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01121,2,browser.exe,company_portal,network,43284,0,0,benign
SESSION-01122,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01122,2,python.exe,local_database,network,34053,0,0,benign
SESSION-01123,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01123,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01123,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01123,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01123,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01123,6,curl.exe,external_host,network,335374,1,0,attack
SESSION-01124,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01124,2,browser.exe,trusted_api,network,19671,1,0,benign
SESSION-01124,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-01125,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01125,2,browser.exe,trusted_api,network,44582,1,0,benign
SESSION-01125,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-01126,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01126,2,browser.exe,trusted_api,network,60404,1,0,benign
SESSION-01127,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01127,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01128,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01128,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01129,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01129,2,python.exe,local_database,network,33945,0,0,benign
SESSION-01130,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01130,2,backup.exe,backup_server,network,7843,0,0,benign
SESSION-01130,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-01131,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01131,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01131,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-01132,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-01132,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-01132,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-01132,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-01132,5,curl.exe,external_host,network,881162,1,0,benign
SESSION-01133,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01133,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01133,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01133,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-01133,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01133,6,curl.exe,external_host,network,371398,1,0,attack
SESSION-01134,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01134,2,python.exe,local_database,network,64639,0,0,benign
SESSION-01135,1,explorer.exe,browser.exe,process,0,0,0,attack
SESSION-01135,2,browser.exe,trusted_api,network,6720,1,0,attack
SESSION-01136,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-01136,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-01137,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01137,2,python.exe,local_database,network,53660,0,0,benign
SESSION-01138,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01138,2,python.exe,local_database,network,47796,0,0,benign
SESSION-01138,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01139,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-01139,2,browser.exe,trusted_api,network,50648,1,0,benign
SESSION-01140,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01140,2,backup.exe,backup_server,network,16661,0,0,benign
SESSION-01141,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01141,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01141,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01141,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01141,5,curl.exe,external_host,network,292043,1,0,attack
SESSION-01142,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01142,2,browser.exe,company_portal,network,27008,0,0,benign
SESSION-01143,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01143,2,browser.exe,company_portal,network,5711,0,0,benign
SESSION-01143,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01144,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-01144,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-01144,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-01144,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-01144,5,curl.exe,external_host,network,94649,1,0,benign
SESSION-01145,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-01145,2,browser.exe,company_portal,network,42756,0,0,benign
SESSION-01145,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-01146,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01146,2,backup.exe,backup_server,network,44768,0,0,benign
SESSION-01146,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-01147,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-01147,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-01147,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-01147,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-01147,5,curl.exe,external_host,network,137655,1,0,attack
SESSION-01148,1,teams.exe,browser.exe,process,0,0,0,attack
SESSION-01148,2,browser.exe,company_portal,network,37818,0,0,attack
SESSION-01148,3,company_portal,cache.tmp,file,0,0,0,attack
SESSION-01149,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-01149,2,backup.exe,backup_server,network,50260,0,0,benign
SESSION-01150,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-01150,2,python.exe,local_database,network,13522,0,0,benign
SESSION-01150,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-01151,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-01151,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-01151,3,powershell.exe,rundll32.exe,process,0,0,0,benign
